parsed_date,year,month,day_of_week,hour,category
2001-11-20 14:09:52,2001,11,Tuesday,14,work
2001-12-26 18:36:50,2001,12,Wednesday,18,work
2001-12-21 18:46:55,2001,12,Friday,18,spam
2001-10-10 13:51:12,2001,10,Wednesday,13,work
2001-10-29 13:58:42,2001,10,Monday,13,work
2001-12-22 03:08:39,2001,12,Saturday,3,work
2001-12-21 07:15:00,2001,12,Friday,7,personal
2001-12-28 03:15:17,2001,12,Friday,3,work
2001-11-26 22:22:45,2001,11,Monday,22,work
2001-10-29 18:33:59,2001,10,Monday,18,work
2001-12-27 03:35:15,2001,12,Thursday,3,work
2001-11-16 07:52:20,2001,11,Friday,7,work
2001-12-26 19:15:42,2001,12,Wednesday,19,work
2001-10-28 14:41:38,2001,10,Sunday,14,work
2001-12-26 03:19:14,2001,12,Wednesday,3,work
2001-10-12 09:22:09,2001,10,Friday,9,work
2001-10-29 13:31:04,2001,10,Monday,13,work
2001-11-13 05:26:21,2001,11,Tuesday,5,work
2001-12-21 14:10:16,2001,12,Friday,14,spam
2001-11-26 08:04:18,2001,11,Monday,8,work
2001-12-24 23:20:37,2001,12,Monday,23,work
2001-12-31 16:48:41,2001,12,Monday,16,work
2002-01-01 08:54:00,2002,1,Tuesday,8,personal
2001-11-26 05:41:12,2001,11,Monday,5,work
2001-12-30 06:59:54,2001,12,Sunday,6,personal
2001-10-15 14:19:13,2001,10,Monday,14,work
2001-11-07 08:15:37,2001,11,Wednesday,8,work
2001-09-27 12:17:17,2001,9,Thursday,12,work
2001-10-24 11:07:51,2001,10,Wednesday,11,work
2001-12-19 12:17:45,2001,12,Wednesday,12,work
2001-12-13 09:19:36,2001,12,Thursday,9,work
2001-10-03 08:00:03,2001,10,Wednesday,8,work
2001-11-05 08:31:38,2001,11,Monday,8,work
2001-09-27 12:00:54,2001,9,Thursday,12,work
2001-11-12 14:30:34,2001,11,Monday,14,personal
2001-11-15 05:26:57,2001,11,Thursday,5,work
2001-11-12 07:45:12,2001,11,Monday,7,personal
2001-11-02 07:05:25,2001,11,Friday,7,work
2001-10-15 13:18:17,2001,10,Monday,13,work
2001-12-19 06:06:20,2001,12,Wednesday,6,notification
2001-09-20 08:03:42,2001,9,Thursday,8,work
2001-10-29 08:09:36,2001,10,Monday,8,personal
2001-10-22 05:27:58,2001,10,Monday,5,work
2001-11-21 07:01:44,2001,11,Wednesday,7,work
2001-11-20 12:49:32,2001,11,Tuesday,12,work
2001-10-24 05:25:36,2001,10,Wednesday,5,work
2001-10-01 09:40:38,2001,10,Monday,9,work
2001-10-24 12:33:43,2001,10,Wednesday,12,work
2001-10-31 12:23:08,2001,10,Wednesday,12,work
2001-11-07 08:58:29,2001,11,Wednesday,8,work
2001-12-19 12:19:12,2001,12,Wednesday,12,work
2001-11-26 08:07:29,2001,11,Monday,8,personal
2001-11-06 09:00:48,2001,11,Tuesday,9,personal
2001-09-18 08:30:18,2001,9,Tuesday,8,work
2001-12-21 07:46:43,2001,12,Friday,7,personal
2001-09-27 12:10:20,2001,9,Thursday,12,work
2001-10-30 13:37:23,2001,10,Tuesday,13,work
2001-10-30 11:55:28,2001,10,Tuesday,11,work
2001-10-01 07:38:55,2001,10,Monday,7,work
2001-10-11 07:52:19,2001,10,Thursday,7,work
2001-11-12 06:06:00,2001,11,Monday,6,work
2001-11-19 09:44:09,2001,11,Monday,9,work
2001-12-03 05:25:39,2001,12,Monday,5,work
2001-11-07 12:10:06,2001,11,Wednesday,12,work
2001-10-22 06:52:38,2001,10,Monday,6,work
2001-09-20 07:54:56,2001,9,Thursday,7,personal
2001-11-08 06:42:43,2001,11,Thursday,6,work
2001-10-12 07:33:29,2001,10,Friday,7,personal
2001-10-05 05:28:23,2001,10,Friday,5,work
2001-09-19 06:34:03,2001,9,Wednesday,6,work
2001-09-17 11:41:12,2001,9,Monday,11,work
2001-11-07 10:21:48,2001,11,Wednesday,10,work
2001-11-02 09:16:16,2001,11,Friday,9,work
2001-11-08 05:46:19,2001,11,Thursday,5,work
2001-12-06 10:45:23,2001,12,Thursday,10,work
2001-09-27 08:37:03,2001,9,Thursday,8,work
2001-10-24 12:32:16,2001,10,Wednesday,12,personal
2001-12-17 10:42:50,2001,12,Monday,10,work
2001-10-01 07:30:32,2001,10,Monday,7,work
2001-12-19 12:19:57,2001,12,Wednesday,12,work
2001-10-01 13:13:37,2001,10,Monday,13,personal
2001-11-08 13:55:24,2001,11,Thursday,13,work
2001-09-19 11:34:27,2001,9,Wednesday,11,work
2001-10-29 12:16:01,2001,10,Monday,12,work
2001-12-19 12:17:17,2001,12,Wednesday,12,work
2001-11-02 09:06:13,2001,11,Friday,9,work
2001-11-14 07:49:13,2001,11,Wednesday,7,work
2001-11-21 05:25:59,2001,11,Wednesday,5,work
2001-09-28 06:29:04,2001,9,Friday,6,work
2001-09-18 13:17:13,2001,9,Tuesday,13,work
2001-11-28 06:30:58,2001,11,Wednesday,6,work
2001-10-15 13:16:19,2001,10,Monday,13,work
2001-09-24 11:55:52,2001,9,Monday,11,work
2001-11-20 05:57:27,2001,11,Tuesday,5,work
2001-11-19 08:28:40,2001,11,Monday,8,work
2001-09-19 10:36:46,2001,9,Wednesday,10,work
2001-12-11 08:59:01,2001,12,Tuesday,8,work
2001-11-02 11:34:59,2001,11,Friday,11,work
2001-11-26 08:10:13,2001,11,Monday,8,work
2001-11-15 07:48:48,2001,11,Thursday,7,work
2001-10-23 08:03:33,2001,10,Tuesday,8,work
2001-10-05 10:12:57,2001,10,Friday,10,personal
2001-09-18 06:54:39,2001,9,Tuesday,6,work
2001-10-03 08:07:29,2001,10,Wednesday,8,work
2001-10-02 06:26:40,2001,10,Tuesday,6,work
2001-11-26 07:39:40,2001,11,Monday,7,work
2001-12-19 12:16:29,2001,12,Wednesday,12,work
2001-10-22 13:05:01,2001,10,Monday,13,work
2001-09-20 05:33:13,2001,9,Thursday,5,work
2001-11-15 10:59:06,2001,11,Thursday,10,work
2001-10-22 13:09:17,2001,10,Monday,13,personal
2001-09-20 07:49:42,2001,9,Thursday,7,work
2001-10-26 07:36:56,2001,10,Friday,7,work
2001-11-19 11:28:13,2001,11,Monday,11,work
2001-10-24 11:50:04,2001,10,Wednesday,11,work
2001-11-14 05:46:01,2001,11,Wednesday,5,work
2001-11-06 08:51:21,2001,11,Tuesday,8,work
2001-09-19 11:32:11,2001,9,Wednesday,11,work
2001-12-13 09:02:03,2001,12,Thursday,9,work
2001-10-15 13:02:59,2001,10,Monday,13,work
2001-10-04 13:51:47,2001,10,Thursday,13,work
2001-11-13 07:14:56,2001,11,Tuesday,7,work
2001-11-07 05:24:11,2001,11,Wednesday,5,work
2001-12-12 12:41:06,2001,12,Wednesday,12,personal
2001-10-16 05:53:50,2001,10,Tuesday,5,work
2001-10-01 09:05:54,2001,10,Monday,9,work
2001-12-06 07:37:25,2001,12,Thursday,7,work
2001-09-18 05:21:16,2001,9,Tuesday,5,work
2001-11-20 08:10:40,2001,11,Tuesday,8,work
2001-11-07 06:08:36,2001,11,Wednesday,6,work
2001-11-07 06:15:58,2001,11,Wednesday,6,work
2001-10-24 08:44:56,2001,10,Wednesday,8,personal
2001-09-27 14:17:59,2001,9,Thursday,14,work
2001-11-26 07:40:03,2001,11,Monday,7,work
2001-11-16 06:18:47,2001,11,Friday,6,personal
2001-10-01 09:38:59,2001,10,Monday,9,work
2001-10-22 12:01:39,2001,10,Monday,12,work
2001-11-12 07:55:18,2001,11,Monday,7,personal
2001-10-31 08:29:03,2001,10,Wednesday,8,work
2001-10-04 10:47:24,2001,10,Thursday,10,work
2001-11-28 09:30:16,2001,11,Wednesday,9,personal
2001-10-30 12:19:49,2001,10,Tuesday,12,work
2001-11-12 09:18:47,2001,11,Monday,9,work
2001-09-17 05:25:58,2001,9,Monday,5,work
2001-10-18 08:53:25,2001,10,Thursday,8,work
2001-12-19 12:18:47,2001,12,Wednesday,12,work
2001-10-24 12:52:29,2001,10,Wednesday,12,work
2001-10-01 13:08:49,2001,10,Monday,13,work
2001-10-10 07:56:38,2001,10,Wednesday,7,notification
2001-10-01 08:48:52,2001,10,Monday,8,work
2001-08-01 09:46:58,2001,8,Wednesday,9,work
2001-09-19 05:58:12,2001,9,Wednesday,5,work
2001-07-19 05:45:52,2001,7,Thursday,5,work
2001-10-04 11:56:48,2001,10,Thursday,11,work
2001-11-01 15:25:28,2001,11,Thursday,15,work
2001-10-12 13:35:28,2001,10,Friday,13,work
2001-08-13 12:50:58,2001,8,Monday,12,work
2001-07-23 14:59:17,2001,7,Monday,14,work
2001-10-25 08:22:40,2001,10,Thursday,8,spam
2001-11-21 03:53:00,2001,11,Wednesday,3,spam
2001-10-23 20:38:41,2001,10,Tuesday,20,spam
2001-10-25 15:58:50,2001,10,Thursday,15,spam
2001-10-18 18:45:38,2001,10,Thursday,18,spam
2001-11-26 09:16:21,2001,11,Monday,9,spam
2001-10-22 09:56:21,2001,10,Monday,9,spam
2001-11-20 10:43:30,2001,11,Tuesday,10,spam
2001-11-21 05:31:33,2001,11,Wednesday,5,spam
2001-11-19 12:46:43,2001,11,Monday,12,spam
2001-10-24 11:06:36,2001,10,Wednesday,11,spam
2001-10-19 10:58:40,2001,10,Friday,10,spam
2001-10-24 04:12:50,2001,10,Wednesday,4,spam
2001-10-26 11:46:02,2001,10,Friday,11,spam
2001-11-24 14:45:20,2001,11,Saturday,14,spam
2001-10-23 12:39:55,2001,10,Tuesday,12,spam
2001-11-19 12:47:50,2001,11,Monday,12,spam
2001-11-20 20:02:10,2001,11,Tuesday,20,spam
2001-11-20 07:06:46,2001,11,Tuesday,7,spam
2001-07-10 04:01:09,2001,7,Tuesday,4,spam
2001-10-18 14:03:37,2001,10,Thursday,14,spam
2001-10-23 20:53:05,2001,10,Tuesday,20,spam
2001-10-22 16:36:13,2001,10,Monday,16,spam
2001-10-24 11:28:07,2001,10,Wednesday,11,spam
2001-11-21 05:39:31,2001,11,Wednesday,5,spam
2001-10-22 14:57:32,2001,10,Monday,14,spam
2001-10-18 08:23:35,2001,10,Thursday,8,spam
2001-11-20 14:26:26,2001,11,Tuesday,14,spam
2001-11-19 14:36:22,2001,11,Monday,14,spam
2001-10-24 13:00:10,2001,10,Wednesday,13,spam
2001-11-17 05:29:00,2001,11,Saturday,5,spam
2001-11-20 16:06:37,2001,11,Tuesday,16,spam
2001-11-19 09:58:54,2001,11,Monday,9,spam
2001-10-25 04:52:44,2001,10,Thursday,4,spam
2001-10-23 17:33:03,2001,10,Tuesday,17,spam
2001-10-22 14:15:06,2001,10,Monday,14,spam
2001-11-19 05:14:25,2001,11,Monday,5,spam
2001-10-18 11:16:53,2001,10,Thursday,11,spam
2001-11-20 14:21:39,2001,11,Tuesday,14,spam
2001-11-12 06:42:47,2001,11,Monday,6,spam
2001-10-17 22:14:18,2001,10,Wednesday,22,spam
2001-10-18 08:53:25,2001,10,Thursday,8,spam
2001-10-23 21:33:32,2001,10,Tuesday,21,spam
2001-10-23 09:47:55,2001,10,Tuesday,9,spam
2001-10-26 10:01:15,2001,10,Friday,10,spam
2001-10-19 11:10:17,2001,10,Friday,11,spam
2001-11-21 22:01:30,2001,11,Wednesday,22,spam
2001-10-29 08:55:38,2001,10,Monday,8,spam
2001-11-18 05:29:18,2001,11,Sunday,5,spam
2001-10-23 08:11:22,2001,10,Tuesday,8,spam
2001-10-29 11:02:55,2001,10,Monday,11,spam
2001-10-22 12:14:07,2001,10,Monday,12,spam
2001-10-24 12:06:16,2001,10,Wednesday,12,spam
2001-11-20 16:53:51,2001,11,Tuesday,16,spam
2001-10-18 07:33:47,2001,10,Thursday,7,spam
2001-10-24 11:14:01,2001,10,Wednesday,11,spam
2001-10-23 09:43:56,2001,10,Tuesday,9,spam
2001-10-19 02:58:56,2001,10,Friday,2,spam
2001-11-16 12:16:06,2001,11,Friday,12,spam
2001-11-13 08:12:02,2001,11,Tuesday,8,spam
2001-11-19 16:20:05,2001,11,Monday,16,spam
2001-11-19 11:09:44,2001,11,Monday,11,spam
2001-10-23 12:40:27,2001,10,Tuesday,12,spam
2001-10-22 09:14:38,2001,10,Monday,9,spam
2001-11-21 17:51:36,2001,11,Wednesday,17,spam
2001-10-18 06:49:32,2001,10,Thursday,6,spam
2001-11-23 11:27:01,2001,11,Friday,11,spam
2001-11-19 15:04:08,2001,11,Monday,15,spam
2001-10-24 04:04:25,2001,10,Wednesday,4,spam
2001-11-26 07:48:00,2001,11,Monday,7,spam
2001-11-17 09:33:58,2001,11,Saturday,9,spam
2001-11-19 06:51:28,2001,11,Monday,6,spam
2001-11-02 12:44:39,2001,11,Friday,12,spam
2001-10-18 06:07:10,2001,10,Thursday,6,spam
2001-10-18 16:40:42,2001,10,Thursday,16,spam
2001-10-29 08:04:37,2001,10,Monday,8,spam
2001-10-17 15:08:36,2001,10,Wednesday,15,spam
2001-10-22 23:40:03,2001,10,Monday,23,spam
2001-10-22 09:59:54,2001,10,Monday,9,spam
2001-10-22 11:39:06,2001,10,Monday,11,spam
2001-10-18 06:34:28,2001,10,Thursday,6,spam
2001-10-17 19:58:24,2001,10,Wednesday,19,spam
2001-10-19 09:06:13,2001,10,Friday,9,spam
2001-10-26 03:47:59,2001,10,Friday,3,spam
2001-10-28 14:56:57,2001,10,Sunday,14,spam
2001-11-17 13:54:19,2001,11,Saturday,13,spam
2001-10-27 01:00:30,2001,10,Saturday,1,spam
2001-10-23 07:58:09,2001,10,Tuesday,7,spam
2001-11-20 16:17:39,2001,11,Tuesday,16,spam
2001-10-26 03:40:27,2001,10,Friday,3,spam
2001-10-23 06:07:51,2001,10,Tuesday,6,spam
2001-10-25 14:22:24,2001,10,Thursday,14,spam
2001-10-26 10:07:30,2001,10,Friday,10,spam
2001-11-21 09:59:41,2001,11,Wednesday,9,spam
2001-11-20 08:51:38,2001,11,Tuesday,8,spam
2001-10-22 16:46:23,2001,10,Monday,16,spam
2001-10-20 09:54:17,2001,10,Saturday,9,spam
2001-10-24 15:52:39,2001,10,Wednesday,15,spam
2001-11-21 09:22:00,2001,11,Wednesday,9,spam
2001-11-19 15:50:35,2001,11,Monday,15,spam
2001-10-22 03:44:33,2001,10,Monday,3,spam
2001-10-24 06:47:42,2001,10,Wednesday,6,spam
2001-10-22 23:28:43,2001,10,Monday,23,spam
2001-10-22 11:47:18,2001,10,Monday,11,spam
2001-10-18 08:17:04,2001,10,Thursday,8,spam
2001-10-18 11:11:21,2001,10,Thursday,11,spam
2001-10-29 12:26:24,2001,10,Monday,12,spam
2001-11-16 14:36:25,2001,11,Friday,14,spam
2001-11-19 21:45:05,2001,11,Monday,21,spam
2001-11-19 05:36:58,2001,11,Monday,5,spam
2001-11-19 08:47:02,2001,11,Monday,8,spam
2001-11-13 06:37:25,2001,11,Tuesday,6,spam
2001-11-19 15:35:38,2001,11,Monday,15,spam
2001-10-23 13:22:21,2001,10,Tuesday,13,spam
2001-10-17 19:59:04,2001,10,Wednesday,19,spam
2001-11-16 14:49:36,2001,11,Friday,14,spam
2001-10-29 04:20:31,2001,10,Monday,4,spam
2001-11-19 07:55:21,2001,11,Monday,7,spam
2001-10-25 19:19:51,2001,10,Thursday,19,spam
2001-11-21 05:32:04,2001,11,Wednesday,5,spam
2001-11-19 14:15:00,2001,11,Monday,14,spam
2001-10-24 10:40:47,2001,10,Wednesday,10,spam
2001-10-22 08:59:58,2001,10,Monday,8,spam
2001-11-20 14:23:53,2001,11,Tuesday,14,spam
2001-10-24 13:35:34,2001,10,Wednesday,13,spam
2001-10-18 08:30:45,2001,10,Thursday,8,spam
2001-10-25 09:31:12,2001,10,Thursday,9,spam
2001-11-20 01:15:00,2001,11,Tuesday,1,spam
2001-10-18 13:20:37,2001,10,Thursday,13,spam
2001-10-26 22:42:31,2001,10,Friday,22,spam
2001-11-21 06:43:39,2001,11,Wednesday,6,spam
2001-10-18 11:45:50,2001,10,Thursday,11,spam
2001-11-16 14:37:57,2001,11,Friday,14,spam
2001-10-18 17:12:49,2001,10,Thursday,17,spam
2001-10-29 11:09:46,2001,10,Monday,11,spam
2001-10-26 06:49:44,2001,10,Friday,6,spam
2001-10-22 13:34:39,2001,10,Monday,13,spam
2001-10-24 06:43:51,2001,10,Wednesday,6,spam
2000-11-10 09:46:00,2000,11,Friday,9,work
2000-10-31 10:49:00,2000,10,Tuesday,10,work
2000-12-05 09:05:00,2000,12,Tuesday,9,personal
2000-11-04 00:10:00,2000,11,Saturday,0,work
2000-11-19 11:58:00,2000,11,Sunday,11,work
2000-11-14 10:36:00,2000,11,Tuesday,10,work
2000-10-27 10:17:00,2000,10,Friday,10,work
2000-10-26 16:00:00,2000,10,Thursday,16,spam
2000-11-08 08:59:00,2000,11,Wednesday,8,work
2000-12-04 04:45:00,2000,12,Monday,4,work
2000-11-03 10:38:00,2000,11,Friday,10,work
2000-12-08 05:33:00,2000,12,Friday,5,work
2000-12-08 02:50:00,2000,12,Friday,2,work
2000-12-01 10:34:00,2000,12,Friday,10,work
2000-11-10 09:43:00,2000,11,Friday,9,work
2000-10-26 16:03:00,2000,10,Thursday,16,work
2000-11-03 22:50:00,2000,11,Friday,22,work
2000-11-15 13:09:00,2000,11,Wednesday,13,work
2000-11-12 13:07:00,2000,11,Sunday,13,work
2000-10-26 22:55:00,2000,10,Thursday,22,work
2000-12-13 03:15:00,2000,12,Wednesday,3,work
2000-11-21 05:02:00,2000,11,Tuesday,5,work
2000-11-14 04:16:00,2000,11,Tuesday,4,work
2000-11-07 13:44:00,2000,11,Tuesday,13,work
2000-11-15 10:22:00,2000,11,Wednesday,10,spam
2000-12-01 08:19:00,2000,12,Friday,8,work
2000-10-27 16:15:00,2000,10,Friday,16,work
2000-12-04 12:09:00,2000,12,Monday,12,work
2000-11-01 23:04:00,2000,11,Wednesday,23,work
2000-10-30 02:25:00,2000,10,Monday,2,work
2000-11-03 13:07:00,2000,11,Friday,13,personal
2000-12-01 07:46:00,2000,12,Friday,7,work
2000-12-01 06:19:00,2000,12,Friday,6,work
2000-11-06 12:30:00,2000,11,Monday,12,work
2000-11-10 22:46:00,2000,11,Friday,22,work
2000-12-07 20:53:00,2000,12,Thursday,20,work
2000-11-07 06:02:00,2000,11,Tuesday,6,work
2000-12-12 09:11:00,2000,12,Tuesday,9,work
2000-10-25 16:58:00,2000,10,Wednesday,16,work
2000-11-12 21:38:00,2000,11,Sunday,21,work
2000-11-28 06:10:00,2000,11,Tuesday,6,personal
2000-11-17 10:40:00,2000,11,Friday,10,work
2001-04-18 08:21:00,2001,4,Wednesday,8,personal
2000-11-02 22:24:00,2000,11,Thursday,22,work
2000-11-21 02:54:00,2000,11,Tuesday,2,work
2000-12-06 23:38:00,2000,12,Wednesday,23,personal
2000-11-29 10:31:00,2000,11,Wednesday,10,spam
2000-11-10 02:02:00,2000,11,Friday,2,work
2000-11-09 10:03:00,2000,11,Thursday,10,work
2000-11-01 15:22:00,2000,11,Wednesday,15,work
2000-11-26 14:01:00,2000,11,Sunday,14,spam
2000-10-31 22:52:00,2000,10,Tuesday,22,work
2000-12-06 03:47:00,2000,12,Wednesday,3,notification
2000-12-04 02:13:00,2000,12,Monday,2,work
2000-05-03 03:38:00,2000,5,Wednesday,3,work
2000-10-25 20:24:00,2000,10,Wednesday,20,notification
2000-11-03 10:16:00,2000,11,Friday,10,work
2000-11-02 11:44:00,2000,11,Thursday,11,work
2000-11-14 16:45:00,2000,11,Tuesday,16,work
2000-10-26 16:02:00,2000,10,Thursday,16,work
2000-11-18 15:09:00,2000,11,Saturday,15,work
2000-11-20 07:08:00,2000,11,Monday,7,work
2000-11-06 04:15:00,2000,11,Monday,4,work
2000-10-29 22:19:00,2000,10,Sunday,22,work
2000-11-20 04:57:00,2000,11,Monday,4,work
2000-11-08 23:43:00,2000,11,Wednesday,23,work
2000-11-17 07:10:00,2000,11,Friday,7,notification
2000-12-07 13:49:00,2000,12,Thursday,13,work
2000-10-25 06:07:00,2000,10,Wednesday,6,work
2000-11-16 21:59:00,2000,11,Thursday,21,work
2000-11-28 10:03:00,2000,11,Tuesday,10,notification
2000-11-17 10:44:00,2000,11,Friday,10,personal
2000-11-02 10:56:00,2000,11,Thursday,10,work
2000-11-16 00:12:00,2000,11,Thursday,0,spam
2000-10-27 08:56:00,2000,10,Friday,8,work
2000-11-29 10:30:00,2000,11,Wednesday,10,work
2000-11-30 10:15:00,2000,11,Thursday,10,work
2000-12-10 13:03:00,2000,12,Sunday,13,work
2000-12-13 06:34:00,2000,12,Wednesday,6,work
2000-11-01 00:39:00,2000,11,Wednesday,0,work
2000-10-25 09:23:00,2000,10,Wednesday,9,work
2000-11-29 22:54:00,2000,11,Wednesday,22,work
2000-11-10 09:29:00,2000,11,Friday,9,work
2000-11-03 08:20:00,2000,11,Friday,8,work
2000-11-21 02:25:00,2000,11,Tuesday,2,work
2000-11-02 22:30:00,2000,11,Thursday,22,work
2000-11-28 03:49:00,2000,11,Tuesday,3,work
2000-10-25 23:37:00,2000,10,Wednesday,23,work
2000-09-08 08:35:00,2000,9,Friday,8,work
2000-12-10 22:07:00,2000,12,Sunday,22,work
2000-11-13 10:42:00,2000,11,Monday,10,work
2000-11-09 10:07:00,2000,11,Thursday,10,work
2000-11-20 03:40:00,2000,11,Monday,3,notification
2000-11-02 10:52:00,2000,11,Thursday,10,work
2000-11-09 21:49:00,2000,11,Thursday,21,work
2000-11-08 13:56:00,2000,11,Wednesday,13,work
2000-09-22 00:05:00,2000,9,Friday,0,work
2000-07-25 09:51:00,2000,7,Tuesday,9,work
2000-10-26 15:59:00,2000,10,Thursday,15,work
2000-11-20 14:07:00,2000,11,Monday,14,work
2000-11-16 12:05:00,2000,11,Thursday,12,spam
2000-11-02 12:10:00,2000,11,Thursday,12,work
2000-11-14 00:56:00,2000,11,Tuesday,0,work
2000-12-11 06:45:00,2000,12,Monday,6,work
2000-11-13 13:09:00,2000,11,Monday,13,work
2000-11-02 15:19:00,2000,11,Thursday,15,spam
2000-11-15 11:06:00,2000,11,Wednesday,11,work
2000-12-12 10:50:00,2000,12,Tuesday,10,work
2000-11-14 11:17:00,2000,11,Tuesday,11,notification
2000-12-08 09:28:00,2000,12,Friday,9,spam
2000-12-04 12:08:00,2000,12,Monday,12,work
2000-11-02 10:53:00,2000,11,Thursday,10,work
2000-10-26 11:17:00,2000,10,Thursday,11,work
2000-11-10 03:00:00,2000,11,Friday,3,work
2001-04-18 08:31:00,2001,4,Wednesday,8,work
2000-11-09 08:44:00,2000,11,Thursday,8,work
2000-12-08 08:53:00,2000,12,Friday,8,work
2000-12-04 14:59:00,2000,12,Monday,14,work
2000-10-25 16:55:00,2000,10,Wednesday,16,work
2000-11-10 09:47:00,2000,11,Friday,9,work
2000-11-07 22:34:00,2000,11,Tuesday,22,work
2000-11-01 05:29:00,2000,11,Wednesday,5,personal
2000-10-25 17:24:00,2000,10,Wednesday,17,notification
2000-11-16 12:07:00,2000,11,Thursday,12,work
2000-10-31 10:31:00,2000,10,Tuesday,10,work
2000-11-03 08:34:00,2000,11,Friday,8,work
2000-11-20 04:00:00,2000,11,Monday,4,work
2000-11-27 02:17:00,2000,11,Monday,2,work
2000-11-29 22:40:00,2000,11,Wednesday,22,work
2000-11-30 17:48:00,2000,11,Thursday,17,work
2000-11-20 05:04:00,2000,11,Monday,5,work
2000-11-28 03:12:00,2000,11,Tuesday,3,work
2000-11-30 09:57:00,2000,11,Thursday,9,work
2000-12-04 23:30:00,2000,12,Monday,23,work
2000-11-14 04:53:00,2000,11,Tuesday,4,work
2000-11-01 15:22:00,2000,11,Wednesday,15,work
2000-11-06 23:20:00,2000,11,Monday,23,work
2000-11-10 08:44:00,2000,11,Friday,8,work
2000-11-22 06:25:00,2000,11,Wednesday,6,work
2000-12-11 07:00:00,2000,12,Monday,7,work
2000-11-16 10:12:00,2000,11,Thursday,10,work
2000-11-27 05:22:00,2000,11,Monday,5,notification
2000-11-07 10:11:00,2000,11,Tuesday,10,work
2000-12-08 03:16:00,2000,12,Friday,3,personal
2000-12-01 07:19:00,2000,12,Friday,7,work
2000-11-16 10:08:00,2000,11,Thursday,10,work
2000-11-09 08:29:00,2000,11,Thursday,8,work
2000-11-16 05:27:00,2000,11,Thursday,5,work
2000-10-25 11:48:00,2000,10,Wednesday,11,work
2000-11-17 01:45:00,2000,11,Friday,1,work
2000-12-01 06:52:00,2000,12,Friday,6,work
2000-10-30 11:01:00,2000,10,Monday,11,work
2000-12-08 05:20:00,2000,12,Friday,5,work
2000-11-12 13:04:00,2000,11,Sunday,13,work
2000-11-21 08:27:00,2000,11,Tuesday,8,work
2000-10-27 16:12:00,2000,10,Friday,16,personal
2000-11-20 04:20:00,2000,11,Monday,4,work
2000-11-15 10:48:00,2000,11,Wednesday,10,work
2000-11-07 13:48:00,2000,11,Tuesday,13,work
2000-11-09 10:09:00,2000,11,Thursday,10,work
2000-10-25 12:20:00,2000,10,Wednesday,12,work
2000-12-06 08:44:00,2000,12,Wednesday,8,work
2000-11-20 07:08:00,2000,11,Monday,7,work
2000-12-04 08:37:00,2000,12,Monday,8,work
2000-12-09 01:02:00,2000,12,Saturday,1,work
2000-10-25 11:51:00,2000,10,Wednesday,11,work
2000-11-20 07:19:00,2000,11,Monday,7,work
2000-04-26 06:58:00,2000,4,Wednesday,6,work
2000-10-06 08:34:00,2000,10,Friday,8,work
2000-07-31 07:24:00,2000,7,Monday,7,work
2001-01-30 23:05:00,2001,1,Tuesday,23,work
2001-11-08 15:35:50,2001,11,Thursday,15,work
2001-11-09 14:55:37,2001,11,Friday,14,work
2001-11-20 16:07:43,2001,11,Tuesday,16,work
2001-10-15 08:30:53,2001,10,Monday,8,notification
2001-05-10 22:53:58,2001,5,Thursday,22,work
2001-04-25 20:53:38,2001,4,Wednesday,20,work
2001-11-21 08:01:29,2001,11,Wednesday,8,work
2001-10-18 08:06:02,2001,10,Thursday,8,work
2001-05-10 22:50:57,2001,5,Thursday,22,work
2001-05-07 14:12:58,2001,5,Monday,14,work
2001-10-17 06:17:14,2001,10,Wednesday,6,work
2001-04-20 14:37:16,2001,4,Friday,14,work
2001-09-26 17:55:33,2001,9,Wednesday,17,work
2001-10-08 20:00:47,2001,10,Monday,20,work
2001-04-19 21:57:23,2001,4,Thursday,21,personal
2001-04-29 15:01:34,2001,4,Sunday,15,work
2001-11-27 13:39:30,2001,11,Tuesday,13,work
2001-05-21 08:40:43,2001,5,Monday,8,notification
2001-10-29 12:15:27,2001,10,Monday,12,work
2001-04-25 07:03:47,2001,4,Wednesday,7,work
2001-10-03 19:06:36,2001,10,Wednesday,19,work
2001-05-24 08:49:36,2001,5,Thursday,8,work
2001-10-01 07:54:50,2001,10,Monday,7,notification
2001-05-25 00:14:46,2001,5,Friday,0,work
2001-05-24 06:08:03,2001,5,Thursday,6,work
2001-05-20 17:38:53,2001,5,Sunday,17,work
2001-11-08 14:51:58,2001,11,Thursday,14,work
2001-10-04 22:07:54,2001,10,Thursday,22,work
2001-11-07 08:00:28,2001,11,Wednesday,8,work
2001-04-20 06:20:59,2001,4,Friday,6,work
2001-10-31 16:49:04,2001,10,Wednesday,16,work
2001-04-24 15:09:41,2001,4,Tuesday,15,work
2001-05-08 22:53:57,2001,5,Tuesday,22,work
2001-11-26 16:55:25,2001,11,Monday,16,work
2001-05-04 14:49:16,2001,5,Friday,14,work
2001-09-26 14:49:25,2001,9,Wednesday,14,work
2001-10-05 13:43:21,2001,10,Friday,13,notification
2001-04-20 10:47:23,2001,4,Friday,10,work
2001-11-06 15:15:14,2001,11,Tuesday,15,work
2001-05-30 09:14:01,2001,5,Wednesday,9,work
2001-10-12 14:19:20,2001,10,Friday,14,work
2001-06-07 04:05:04,2001,6,Thursday,4,personal
2001-05-14 12:50:55,2001,5,Monday,12,work
2001-10-05 00:17:09,2001,10,Friday,0,work
